loan_amt_requested,mort_due,current_property_value,years_on_job,no_of_derog,no_of_delinq,age_of_oldest_cl,no_of_recent_credit_inquiries,no_of_cl,debt_to_income_ratio,cl_delinquency_ratio,approx_income,combined_ltv_ratio,loan_reason_homeImp,job_mgr,job_office,job_profExe,job_sales,job_self,income_group_high,income_group_lowMed,job_other_nonProvided,loan_reason_debtCon_np
10321,59530.9331581251,72213.07005066515,4.402688439286727,0,3,105.37186243582671,3,19,34.84172937657591,0.13310929699232468,170863.79682736457,0.9691937850533728,1,0,0,0,0,0,1,0,1,0
7264,42652.34075078058,67653.97766763845,14.024917616374541,0,3,127.39654749965193,1,22,35.24522428,0.13511283938688154,121015.943600331,0.7392155949607722,0,0,0,0,0,0,0,1,1,1
11044,62290.333534945516,81253.54426141508,8.89931075525355,0,4,123.3408351614975,3,33,36.22655167578939,0.14479178420772457,171952.84602244172,0.9025380525340977,0,0,0,0,0,0,1,0,1,1
12461,0.0,0.0,16.23189330076211,0,6,182.40801580869623,0,14,35.18777358490528,0.5207484885894761,0.0,0.0,1,0,0,0,0,0,0,1,1,0
31081,32132.086972886817,46632.549082587226,0.7968009416080486,0,2,183.953884667526,8,14,34.91416738000786,0.17723425881119861,92024.39498071138,1.3543934409658198,0,0,0,0,0,0,0,1,1,1
28773,206426.19891503645,261788.79574676813,2.8340742487480615,0,0,40.85918775164119,0,3,31.332189728834578,0.0,661512.1755535061,0.8983436783706698,1,0,0,0,0,0,1,0,0,0
15783,48499.98524887422,72946.88890862535,3.3062280831996094,0,2,72.2861161417618,2,16,38.09193506994636,0.17643457466670734,127484.02090756295,0.8819685463100477,0,0,1,0,0,0,0,1,0,1
9326,60033.96936417538,88029.95070641051,7.315136018615737,2,1,147.99980035480212,1,36,35.24522428,0.05044195508643025,170332.20981850842,0.7882690428299942,0,0,0,0,0,0,1,0,1,1
17385,56352.61884666692,80935.14299371652,17.506932462938924,0,3,257.09296459965435,2,31,33.47938880943166,0.12126189395096379,168332.1166722655,0.9113890118060964,0,0,0,0,0,0,1,0,0,1
10745,17767.64436906083,26509.215354693588,7.522182823215557,0,0,2.5096778382905782,1,0,35.21689447979317,0.008532449585436475,50454.9536308436,1.0763722309506334,1,0,0,0,0,0,0,1,0,0
7492,18391.153310493843,29389.108944471027,5.981696504470018,1,0,146.9143212064468,0,9,35.24522428,0.000469320398673978,52180.55405787029,0.8808607166573013,0,0,0,0,0,0,0,1,1,1
12764,54242.62348137287,75939.33079104351,10.362046992102224,0,0,117.64179702402919,0,12,35.35328639434505,0.0,153428.51429127954,0.8829651807119273,0,0,0,0,0,0,1,0,1,1
1598,27743.161565279992,41882.53017229655,10.856389395397425,0,0,90.37465155114266,0,8,36.41394614447462,0.0,76152.32332524305,0.700320379697971,1,0,0,0,0,0,0,1,1,0
24293,83883.4774391357,129941.509466442,9.082228379350909,0,1,20.218590934331488,1,38,43.24870920886974,0.05310148044257257,194035.10343569695,0.8330707747113506,0,0,0,0,0,0,1,0,0,1
5376,8144.138414442216,13027.52119160198,1.0,0,0,83.37248659393934,0,2,36.90102490176874,0.4753895427296192,22077.65972536982,1.0387133549047163,1,0,0,0,0,0,0,1,1,0
28307,72187.34856238656,112231.0808528745,15.72500422182182,3,2,119.33144280796678,1,47,33.8095114816668,0.12879765287319567,213613.7230218819,0.8954268084307063,0,0,0,0,0,0,1,0,0,1
5800,40095.63651132382,70671.57108040067,2.411239937711187,0,0,72.0565543514984,1,8,35.82500949927129,0.0,111936.13481372182,0.6491956506967402,0,0,0,0,0,0,0,1,1,1
7954,34324.851594007174,39867.4170795714,3.256191514439355,0,0,90.30020776439507,2,17,27.686653673782615,0.019707039591965115,124561.27448785474,1.0650115519750374,1,0,0,0,0,0,0,1,1,0
9292,36377.53866190993,53062.23299660757,13.910885165295522,0,0,109.28534407779667,3,19,35.24522428,0.04101836532408423,103212.67465845823,0.860906695847826,1,0,0,0,0,0,0,1,1,0
37069,388141.43119009474,499162.06512485485,6.48625527652445,0,0,203.72541345089908,1,22,42.06598493506867,0.0,924906.4492674272,0.8529580531642884,0,0,0,1,0,0,1,0,0,1
11735,112906.56635109772,138740.98610641365,7.042879514119711,0,0,184.75971740884327,1,34,35.31390896503595,0.005870343478341228,319709.88845714886,0.8983571139822276,0,1,0,0,0,0,1,0,0,1
8050,16891.242537819315,25574.967957444904,4.500407814337607,0,0,170.44438963989836,2,19,35.43827842302227,0.014704168994362667,47665.453392545125,0.9762105446786679,1,0,0,0,0,0,0,1,1,0
4269,70017.23066023813,79319.09713221317,2.3432368989263317,0,0,104.33110292329204,0,16,35.59538187410486,0.046443828181564575,196712.82657473366,0.9431862147214076,1,0,0,0,0,0,1,0,0,0
20562,176904.67995910882,218849.6644895824,9.326535311474792,0,1,209.10028754179655,0,24,40.74691811263822,0.06972769543490578,434186.56273726217,0.902124078168513,0,0,0,0,0,0,1,0,0,1
28854,101064.89333280342,141386.6433372496,9.72587873696635,0,0,86.9811199900044,4,38,36.744484318262735,0.0,275259.96877444634,0.9186346720300593,0,0,0,0,0,0,1,0,0,1
15876,95331.14382953395,115551.45036353417,8.32003881473469,0,0,63.20712782521454,0,20,36.294445011329856,0.0,262554.59149401716,0.9626440372070834,0,0,0,0,0,0,1,0,0,1
16262,145625.75630326263,165442.0779981585,8.936225676192098,0,0,144.25687407388912,1,26,34.59461304505666,0.0,421066.069468364,0.9795217751294271,0,0,0,0,0,0,1,0,1,1
14473,27687.74404272794,46128.3639667138,16.893173669897173,0,1,197.21470406490477,0,14,36.981136268087965,0.06203340711358258,74838.45968700982,0.9166926762144602,0,0,0,1,0,0,0,1,0,1
29525,33116.96583894033,68378.69305124052,10.48371667083759,1,3,114.87808716622088,2,21,35.85872938089617,0.11708292174510955,92359.75071788322,0.9146723208093229,0,0,0,0,0,0,0,1,0,1
14929,106430.05109889501,135868.35473528056,19.27732972156759,0,0,11.130596679380929,1,24,33.430857127684526,0.04069004296397468,318354.4883926167,0.8932473019274537,0,0,0,0,0,0,1,0,0,1
11132,61620.32566952851,76582.41030823365,14.329641232934586,0,1,185.1632114194935,3,24,35.84284645471055,0.05906623727506387,171907.9476328631,0.95,0,0,0,1,0,0,1,0,0,1
53144,229496.9466818963,304581.22481158323,5.607263284293094,0,0,20.913156997581638,0,3,34.60337247757284,0.010472979085517503,663170.5931267014,0.928248178023285,1,0,0,0,0,0,1,0,0,0
17647,69768.11566928282,134110.1029254816,13.752602389192136,0,1,154.6951493016474,3,19,38.69304544052776,0.08836934809347613,180148.48452307825,0.6507057410509725,0,0,0,0,0,0,1,0,0,1
30513,59781.92939071991,97247.93637486605,5.345672738990669,0,8,251.84989924143343,1,42,35.4566321430254,0.19476352445992134,168595.55644419763,0.9282133534451179,0,1,0,0,0,0,1,0,0,1
18636,57345.98558786389,178841.1610572482,13.063434575538968,1,0,136.0871915418021,3,18,44.2380385960501,0.01142152961228407,125493.23738262744,0.4403532035464708,0,0,0,0,0,0,0,1,0,1
18083,34249.70837922012,49599.152347426505,3.3917878294680435,2,3,155.96651150947565,1,32,34.66948893960191,0.21565267653171688,98820.2198082755,1.0563110163553582,0,0,0,0,0,0,0,1,1,1
22489,25860.674214896626,53865.20287870211,19.690750777401206,0,0,244.14935770355387,0,18,25.48361925332665,0.017180512366599787,101488.41417316877,0.8986512793465716,0,0,0,0,0,0,0,1,1,1
17344,68610.16641250484,117258.86893505373,3.754887352744209,0,0,87.26074577110859,0,12,58.900351296240096,0.018740730440702773,116588.54091319405,0.7381095338022688,0,0,0,0,0,0,0,1,0,1
19357,17533.990246494843,40753.294675332305,5.2156960584614565,1,0,160.95694398523008,1,15,36.04990291973147,0.032679330897439324,48625.0311188068,0.9052814982821705,1,0,0,0,0,0,0,1,1,0
6262,18667.475475957905,27638.38101214298,6.0,0,2,81.07107577094172,0,7,35.63137756,0.2518908222165228,52390.552241368736,0.9020818434102801,0,0,0,0,0,0,0,1,0,1
33354,171594.96880511768,228853.22900950638,1.729309800477206,0,0,186.6155707254889,2,18,32.89098162024388,0.0,521677.3993366119,0.8962364598907948,0,0,0,0,0,0,1,0,0,1
51157,239313.9668871106,297319.1628996246,2.549636559247112,0,2,96.9386324317425,1,15,34.95337266930945,0.09200969175341035,684465.6631128028,0.9781138138800991,0,0,0,0,0,0,1,0,0,1
6509,5041.36357862668,63886.24256392015,25.622734778531697,1,1,210.32635491838295,0,12,35.24522428,0.10860473954287941,14303.678526344109,0.1852606124078845,1,0,0,0,0,0,0,1,1,0
19558,79733.80269205837,104686.74242227714,6.982176233322578,4,1,112.69552565941014,3,15,30.885769847738647,0.14158401680748248,258867.61449569123,0.9493363543251543,0,0,0,1,0,0,1,0,0,1
18433,127430.84218832538,153425.98562515623,6.248758946276517,0,1,118.18910661251738,3,20,31.346552258925783,0.05062536263626049,406347.54989421705,0.950773584778515,0,0,0,1,0,0,1,0,0,1
13832,92740.02196672381,119353.37672830741,6.0868516851836,0,0,82.29767727133631,0,20,37.4751457896821,0.03562221053806858,247554.6687605439,0.8932335746774104,0,1,0,0,0,0,1,0,0,1
18551,52028.65394892941,184623.31887834112,12.580874303378655,2,0,136.15694707682368,4,21,42.51068621831334,0.017306411003632283,116893.53912557682,0.40145469003678713,0,0,0,0,0,0,0,1,0,1
10286,72044.20222389206,92229.30673157825,6.4712884561450075,0,2,158.82436917899207,0,29,34.76949356616244,0.06575424191446014,207198.69782374543,0.8927203757278728,0,0,0,0,0,0,1,0,1,1
50000,161625.5728363094,237322.24690901343,5.339275792559145,0,1,204.02109428299173,0,37,33.71526695583253,0.06773220159029997,479383.0732834444,0.8917818109533632,0,0,0,0,0,0,1,0,0,1
16070,16719.386667331615,27099.64806875247,1.243195216388172,5,0,156.0796810249002,6,13,30.429347675845907,0.02026626803234767,55593.312468138174,1.2108127556852974,1,0,0,0,0,0,0,1,1,0
41508,13254.94029816581,46251.64841589636,4.461676858016742,0,1,280.34662131348,4,17,19.542077879781708,0.04306585135866067,67937.3349313603,1.183350087581081,0,0,0,0,0,0,0,1,0,1
6463,52488.18553659202,58117.79474207928,1.6225999336624488,0,0,93.63989491201184,0,20,35.29011992676603,0.0,148711.76317431644,1.0143863059260247,0,0,0,0,0,0,0,1,0,1
13294,73656.37951898357,92872.03009809124,8.982093940095716,3,0,116.79060275442303,0,20,59.59057339506422,0.012377873112150266,123910.94459682121,0.9364518228405363,0,1,0,0,0,0,0,1,0,1
12391,55145.37718351194,75039.7207394432,1.6801598820208277,0,1,107.5673205979464,1,16,35.32922735561781,0.061365658680462405,156089.01969001003,0.9002424903119077,0,0,0,0,0,0,1,0,1,1
23511,89480.92874273831,121121.51234681616,9.038142514523386,0,4,133.75805870297432,3,26,35.587941257625445,0.11391759570917198,251407.7765878532,0.9331842280684808,0,0,0,0,0,0,1,0,1,1
19280,78847.91914605943,133664.96639138542,18.502557848747532,0,1,157.08608345593464,5,20,41.93445796405929,0.0654529147039353,188169.0528246512,0.734128318773281,0,0,0,0,0,0,1,0,0,1
16232,93943.43771873851,115807.48419582208,9.278967025550877,0,0,74.60010823513016,0,24,35.91596359739542,0.0,261510.3992909029,0.9514901949954542,0,0,0,0,0,0,1,0,0,1
15838,30861.04993265547,62347.56665264818,12.461627368409305,0,4,128.44083308327495,1,13,34.586151557018184,0.30218721792563635,89112.97852665013,0.7481338307981704,0,0,0,0,0,0,0,1,1,1
13354,8466.90754726727,40946.12732577028,16.17186611460774,0,0,124.80475704363711,0,19,33.719387290393506,0.03046889815080878,25086.407766049062,0.5303390259721967,0,0,0,0,0,0,0,1,1,1
13012,65256.65427531376,81264.93558337673,4.174832473946555,0,0,101.14652911375593,3,28,38.88342975030627,0.03297558248388179,167824.10539221752,0.9630476651179699,0,0,0,0,0,0,1,0,1,1
19568,49490.98961594193,71432.58655034195,10.636735083006236,0,0,30.2305511394965,1,6,33.796730256901036,0.0,146502.85310155395,0.9667444054486408,0,0,0,0,0,0,0,1,0,1
7019,7505.493772346897,12132.835639690773,0.33924066117383633,0,0,57.40698074526472,1,5,26.602938359884753,0.16962033058691817,29792.213552190024,1.2026488930933754,1,0,0,0,0,0,0,1,1,0
6149,32418.15562803411,54535.40544375199,2.6617720691444715,0,0,51.0819664822766,1,9,35.26933234180307,0.010405221233773831,91917.43052155136,0.7079974731159538,1,0,0,0,0,0,0,1,1,0
5104,18919.00053165845,23856.37699178937,5.486173654104883,0,0,50.281627211010004,0,7,35.43296183118218,0.0,53402.97131177464,1.0213131230401775,1,1,0,0,0,0,0,1,0,0
15403,63682.92484704548,79890.98638435907,1.37734704892203,2,0,105.33339579304074,1,20,35.80841023665444,0.014219167300169942,177840.56983311847,0.9899460449538833,0,0,0,0,0,0,1,0,1,1
18670,51410.806501654406,91548.9495617266,8.75730089536287,0,0,110.46264236861477,0,29,42.27208138633339,0.010355825954822689,121626.62496786792,0.7657782134577502,0,0,0,0,0,0,0,1,1,1
14928,111102.84853357889,147989.36713052643,5.049172134698156,0,0,525.9542522386689,0,23,45.27006970012603,0.0,245149.7543599584,0.855376059247319,0,0,0,0,0,0,1,0,1,1
26808,79312.82214354812,114892.82353207226,7.470610587933472,0,0,250.7926564976997,0,32,33.25649230643437,0.033247595823058834,238487.94859417563,0.9238395087727094,1,0,0,0,0,0,1,0,0,0
18124,46912.84205527713,69373.5340488123,5.875488650395896,2,1,123.63231819866841,2,24,35.012738798486595,0.07814536018283658,134019.0985494888,0.9376605619492764,0,0,0,0,0,0,0,1,1,1
12444,58378.63941625501,78957.36641127398,8.512331587307349,0,0,99.07503243215004,0,22,35.362022640577266,0.0,165086.76397674618,0.8970405081294276,0,0,0,0,0,0,1,0,0,1
4994,33889.526884673694,44691.403300845996,3.570650939377713,0,0,116.50407375388605,2,20,35.016055655011364,0.03903173239352694,96883.83672890282,0.8763564071142778,0,0,0,0,0,0,0,1,1,1
15284,46485.66143757813,76006.70155202731,17.97144618747396,0,1,138.69916650669268,0,15,35.24522428,0.06632967600804186,131892.08579875177,0.8123274349382176,0,0,0,0,0,0,0,1,1,1
8917,25346.03781041081,43263.4742051368,14.234415206157976,0,2,128.04857188665977,0,20,36.70047529309612,0.1381676236248402,69171.64541290443,0.7920445360802867,0,0,0,0,0,0,0,1,1,1
24757,38081.98528849737,67858.49582352908,4.613646254166997,1,0,175.48452643889783,0,17,48.952851586541016,0.020956444880268092,78115.76399096663,0.925561332055121,0,0,0,0,0,0,0,1,0,1
6725,43507.398770165535,89671.15011083533,4.416129964152551,1,3,284.0300586834096,0,25,39.36645428109783,0.13628263936745835,111409.10370622344,0.5612116713299088,0,0,0,0,0,0,0,1,0,1
15197,88335.3934636586,114260.60422289622,10.890048129161137,0,0,118.56447059835526,0,26,33.062918912537725,0.015707410135544886,267160.2929505117,0.9059608968482453,0,0,0,1,0,0,1,0,0,1
9095,49229.77544274258,69040.31485108002,4.5396761698627435,1,2,29.205769677021856,2,14,35.24522428,0.13650809575343142,139677.86113947377,0.8459750555576244,1,0,0,0,0,0,0,1,1,0
15535,69335.77145123701,87267.35326035686,15.678682056245162,0,2,128.44572821470916,3,19,35.86393400386147,0.11139719203815539,193326.64349899147,0.9725107718233764,0,0,0,0,0,0,1,0,0,1
8200,63921.98836459419,85067.77648158609,4.499420682569169,0,0,87.60473634829256,0,10,35.51714556286383,0.0,179976.46550996447,0.8481218315711676,0,0,0,0,0,0,1,0,1,1
5551,19188.970328457202,29525.566856575802,7.771374783244732,0,0,138.39664521984838,0,9,35.573169950543495,0.03936388403274127,53913.557909479685,0.838336454810249,0,0,0,0,0,0,0,1,1,1
8700,59928.2038612489,73999.75592660687,4.170721934536223,0,0,231.52544100937675,1,15,33.60372146975003,0.0,178376.9412616171,0.9278708659685658,0,0,0,0,0,0,1,0,0,1
12395,22830.981643120598,34430.90348490419,9.439435300771638,0,0,128.72311066293022,0,7,39.207284925314426,0.0038694497912988373,58253.33766377521,1.0242538601845372,0,0,0,0,0,0,0,1,0,1
8000,62480.43817590885,92640.16449576312,7.439679776739897,1,1,135.07404618814454,0,20,35.24522428,0.061132857592622235,177273.48724629526,0.7608196522574187,1,0,0,0,0,0,1,0,1,0
6005,59648.12144675716,70237.58165437031,1.4940099236159186,0,0,135.28381024846814,1,20,37.29544936631386,0.010977998390399958,159995.85355819526,0.9346265304543955,1,0,0,0,0,0,1,0,1,0
26985,14512.198901630967,46122.51382662631,2.7716390780896525,0,0,188.6691680926298,0,9,35.298738156049026,0.02474677754233559,41099.53054549348,0.8997546760138038,0,0,0,0,0,0,0,1,1,1
17933,42475.687430271624,69469.68534146213,7.725399934568859,0,0,195.19728600895985,5,23,40.21513441345656,0.0,105663.48702421923,0.8708260232644542,0,0,0,0,0,0,0,1,1,1
15838,69942.86410287846,87333.34145335821,17.285801285980867,0,2,148.5806218132727,3,18,36.145216813081106,0.16056240444916953,193504.87627539944,0.9821976218596106,0,0,0,0,0,0,1,0,0,1
9994,24516.246336311393,42266.915183067715,12.73883811442225,0,2,135.1084727543337,0,24,34.63125226149645,0.10597537623514233,70821.11799045681,0.8182990841065173,0,0,0,0,0,0,0,1,0,1
36291,34535.84154,50000.0,5.98694121619216,0,0,74.35787755904542,0,14,35.55781410693213,0.02251241753051409,97140.48547689944,1.4165564411588367,0,0,0,0,0,0,0,1,1,1
26689,125349.6726436255,163121.4286984016,15.525552043393535,0,1,210.50141742833569,0,22,30.866755647151372,0.057832703592962026,406087.72864361183,0.9325486491123401,0,0,0,1,0,0,1,0,0,1
34641,57973.79060241893,84686.39479915464,2.282080648043175,0,7,225.1759044765554,2,28,34.90824199877383,0.2571760404704339,166106.52094477258,1.0937291341603694,0,0,0,0,0,0,1,0,1,1
15000,0.0,0.0,0.05425029777406987,1,0,92.2033884762431,0,10,34.87164312,0.09457497022259302,0.0,0.0,1,0,0,0,0,0,0,1,1,0
17191,63242.90241173142,83406.27284543797,0.3129195480288226,0,0,115.91301244574638,0,23,52.730469715489285,0.0,119966.5769028789,0.9650678013408424,0,1,0,0,0,0,0,1,0,1
5832,42071.701290910314,56692.38909502986,7.721785500033549,0,0,151.67411543342757,1,24,35.299862476673745,0.030660945050700217,119186.22015325846,0.8452417045325893,1,0,0,0,0,0,0,1,1,0
17487,142428.99016695833,166118.12404859634,12.551444062201723,0,1,187.32506049600056,1,30,35.80938803402743,0.05727385659919948,397841.020177315,0.9628277571600369,0,0,0,0,0,0,1,0,0,1
27532,15090.16881011712,47389.1686585359,5.899181872928146,1,1,181.26210425061245,0,13,35.35912370147739,0.05267126684898377,42654.29431160063,0.8994778501920384,0,0,0,0,0,0,0,1,1,1
16032,41088.85134815682,62534.593984209874,8.258022270486014,0,0,97.34359268772066,2,16,35.344860426061224,0.03905145948715598,116246.68994801538,0.9131033238839313,0,0,0,0,0,0,0,1,1,1
16694,90419.90183416237,115597.15405150165,3.883905967386135,0,0,164.84188292513377,2,26,33.37804123,0.0,270896.3693302835,0.9265518847662301,0,0,0,1,0,0,1,0,0,1
8546,131867.08626554746,155880.3176032025,17.252314736135155,0,2,72.09084501283311,0,12,34.3681929817178,0.1634318626452877,383629.6652000928,0.9005975346443066,0,1,0,0,0,0,1,0,0,1
44607,220132.20598064052,299247.30106864386,27.699121822395288,0,0,217.09595799901336,1,23,43.34717914528539,0.0,507743.4304936188,0.8846652125574644,0,0,0,1,0,0,1,0,0,1
18670,72833.1614720186,97378.59034639935,8.168858463370395,0,0,144.5456821622671,0,18,35.409255707428876,0.0,205689.22043417828,0.940043474519935,0,0,0,0,0,0,1,0,1,1
1137,26001.703119198035,39240.02187920701,10.526817395760416,0,0,94.06627768338446,0,8,35.33316762842235,0.0,73580.88176298005,0.6915526398763063,1,0,0,0,0,0,0,1,1,0
30482,36664.52234208078,75491.87181618602,15.977745065716615,0,0,178.51926293534189,0,27,35.94797344461541,0.021741363134462493,102032.74692628405,0.8901652839283408,0,0,0,0,0,0,0,1,1,1
5237,6654.767347247522,10941.041969381145,1.0,0,0,67.83788767016597,1,5,36.07327466200648,0.23773785761636684,18366.532578095837,1.0946917834094112,1,0,0,0,0,0,0,1,1,0
20441,77034.14471807447,101992.13753099926,6.75450990020662,0,1,64.43416153074178,4,29,41.22659451820621,0.034482759,186833.61139896628,0.9556617957400201,0,0,0,0,0,0,1,0,0,1
25616,41660.02473347467,71761.92637784674,6.083014294708706,0,4,195.84367134154152,3,22,40.15955475701006,0.20508888222540753,104225.36246918481,0.9378498292653932,0,0,0,0,0,0,0,1,1,1
9998,48544.91313777151,94680.90310313861,5.8413929425385644,0,3,291.41011393216536,0,30,38.89534728380545,0.11089618792173116,124887.56098707364,0.619057226319822,1,0,1,0,0,0,0,1,0,0
19536,62948.313113100034,84261.8830141283,0.0,1,0,87.74171281985646,1,22,53.795811541770675,0.0,117104.61853013412,0.9791187835675191,0,1,0,0,0,0,0,1,0,1
23298,108923.83307440113,144474.6758810478,7.58691557968086,0,0,200.15515752300126,1,22,35.24522428,0.01879543216536047,309045.65165620204,0.9152676094931257,0,0,0,0,0,0,1,0,1,1
